0	0	0.2138364779874214	0.15723270440251574	0.15723270440251574	0.15723270440251574	0.15723270440251574	0.15723270440251574
1	1	0.17283950617283952	0.154320987654321	0.154320987654321	0.154320987654321	0.17283950617283952	0.19135802469135804
2	2	0.16374269005847955	0.14619883040935674	0.19883040935672516	0.16374269005847955	0.14619883040935674	0.18128654970760236
3	3	0.14619883040935674	0.16374269005847955	0.14619883040935674	0.16374269005847955	0.14619883040935674	0.23391812865497078
4	4	0.17222222222222222	0.15555555555555556	0.15555555555555556	0.1388888888888889	0.1888888888888889	0.1888888888888889
5	5	0.23643410852713181	0.1434108527131783	0.10852713178294575	0.12015503875968993	0.17829457364341086	0.21317829457364343
6	6	0.16475095785440613	0.1302681992337165	0.1302681992337165	0.11877394636015326	0.15325670498084293	0.30268199233716475
7	7	0.19270833333333334	0.14583333333333334	0.17708333333333334	0.16145833333333334	0.14583333333333334	0.17708333333333334
8	8	0.17777777777777778	0.11111111111111112	0.1511111111111111	0.13777777777777778	0.24444444444444446	0.17777777777777778
9	9	0.16666666666666669	0.18452380952380953	0.1488095238095238	0.1488095238095238	0.18452380952380953	0.16666666666666669
10	10	0.15300546448087432	0.16939890710382516	0.16939890710382516	0.1366120218579235	0.16939890710382516	0.20218579234972678
11	11	0.19135802469135804	0.154320987654321	0.17283950617283952	0.154320987654321	0.17283950617283952	0.154320987654321
12	12	0.19270833333333334	0.16145833333333334	0.14583333333333334	0.17708333333333334	0.13020833333333334	0.19270833333333334
13	13	0.18614718614718614	0.1601731601731602	0.1471861471861472	0.18614718614718614	0.1601731601731602	0.1601731601731602
14	14	0.15151515151515152	0.15151515151515152	0.15151515151515152	0.15151515151515152	0.20606060606060608	0.1878787878787879
15	15	0.158974358974359	0.158974358974359	0.1435897435897436	0.1435897435897436	0.158974358974359	0.23589743589743592
16	16	0.14124293785310735	0.14124293785310735	0.14124293785310735	0.15819209039548024	0.14124293785310735	0.27683615819209045
17	17	0.16374269005847955	0.19883040935672516	0.14619883040935674	0.16374269005847955	0.18128654970760236	0.14619883040935674
18	18	0.16666666666666669	0.20238095238095238	0.1488095238095238	0.16666666666666669	0.16666666666666669	0.1488095238095238
19	19	0.17283950617283952	0.154320987654321	0.17283950617283952	0.17283950617283952	0.154320987654321	0.17283950617283952
20	20	0.16666666666666669	0.12254901960784315	0.18137254901960786	0.12254901960784315	0.24019607843137258	0.16666666666666669
21	21	0.17610062893081763	0.15723270440251574	0.15723270440251574	0.15723270440251574	0.17610062893081763	0.17610062893081763
22	22	0.18579234972677597	0.16939890710382516	0.1366120218579235	0.16939890710382516	0.16939890710382516	0.16939890710382516
23	23	0.22916666666666669	0.16666666666666669	0.11666666666666667	0.10416666666666667	0.16666666666666669	0.2166666666666667
24	24	0.13596491228070176	0.12280701754385966	0.18859649122807018	0.18859649122807018	0.12280701754385966	0.24122807017543862
25	25	0.17283950617283952	0.17283950617283952	0.17283950617283952	0.154320987654321	0.154320987654321	0.17283950617283952
26	26	0.18148148148148152	0.15925925925925927	0.13703703703703704	0.15925925925925927	0.21481481481481485	0.14814814814814817
27	27	0.17222222222222222	0.17222222222222222	0.1388888888888889	0.15555555555555556	0.17222222222222222	0.1888888888888889
28	28	0.14367816091954025	0.16091954022988506	0.14367816091954025	0.19540229885057472	0.16091954022988506	0.19540229885057472
29	29	0.1388888888888889	0.17222222222222222	0.1888888888888889	0.15555555555555556	0.15555555555555556	0.1888888888888889
30	30	0.16374269005847955	0.18128654970760236	0.16374269005847955	0.16374269005847955	0.14619883040935674	0.18128654970760236
31	31	0.16666666666666669	0.16666666666666669	0.18452380952380953	0.18452380952380953	0.1488095238095238	0.1488095238095238
32	32	0.1366120218579235	0.18579234972677597	0.18579234972677597	0.16939890710382516	0.1366120218579235	0.18579234972677597
33	33	0.13178294573643412	0.12015503875968993	0.20155038759689925	0.16666666666666669	0.20155038759689925	0.17829457364341086
34	34	0.14814814814814817	0.16402116402116404	0.1322751322751323	0.1322751322751323	0.21164021164021166	0.21164021164021166
35	35	0.16666666666666669	0.1488095238095238	0.16666666666666669	0.18452380952380953	0.1488095238095238	0.18452380952380953
36	36	0.15811965811965814	0.13247863247863248	0.15811965811965814	0.19658119658119658	0.20940170940170943	0.1452991452991453
37	37	0.19900497512437812	0.15422885572139305	0.13930348258706468	0.13930348258706468	0.1691542288557214	0.19900497512437812
38	38	0.1794871794871795	0.16025641025641027	0.1794871794871795	0.16025641025641027	0.16025641025641027	0.16025641025641027
39	39	0.3423423423423424	0.13963963963963966	0.12612612612612614	0.13963963963963966	0.12612612612612614	0.12612612612612614
40	40	0.1388888888888889	0.1888888888888889	0.1388888888888889	0.1888888888888889	0.17222222222222222	0.17222222222222222
41	41	0.1366120218579235	0.15300546448087432	0.1366120218579235	0.21857923497267762	0.15300546448087432	0.20218579234972678
42	42	0.13930348258706468	0.15422885572139305	0.18407960199004977	0.15422885572139305	0.1691542288557214	0.19900497512437812
43	43	0.158974358974359	0.18974358974358976	0.158974358974359	0.1435897435897436	0.12820512820512822	0.22051282051282053
44	44	0.18137254901960786	0.16666666666666669	0.19607843137254902	0.1519607843137255	0.16666666666666669	0.13725490196078433
45	45	0.16025641025641027	0.16025641025641027	0.1794871794871795	0.16025641025641027	0.16025641025641027	0.1794871794871795
46	46	0.14619883040935674	0.14619883040935674	0.16374269005847955	0.14619883040935674	0.16374269005847955	0.23391812865497078
47	47	0.12437810945273632	0.13930348258706468	0.21393034825870647	0.12437810945273632	0.2587064676616916	0.13930348258706468
48	48	0.17708333333333334	0.14583333333333334	0.14583333333333334	0.14583333333333334	0.22395833333333334	0.16145833333333334
49	49	0.16025641025641027	0.1794871794871795	0.16025641025641027	0.16025641025641027	0.16025641025641027	0.1794871794871795
50	50	0.2153392330383481	0.13569321533923304	0.10029498525073746	0.11799410029498525	0.17109144542772864	0.25958702064896755
51	51	0.1949685534591195	0.17610062893081763	0.15723270440251574	0.15723270440251574	0.15723270440251574	0.15723270440251574
52	52	0.154320987654321	0.154320987654321	0.154320987654321	0.17283950617283952	0.154320987654321	0.20987654320987656
53	53	0.1798941798941799	0.1798941798941799	0.1322751322751323	0.1798941798941799	0.16402116402116404	0.16402116402116404
54	54	0.14761904761904762	0.23333333333333336	0.14761904761904762	0.13333333333333333	0.13333333333333333	0.20476190476190478
55	55	0.1884057971014493	0.12318840579710146	0.11231884057971016	0.10144927536231885	0.177536231884058	0.29710144927536236
56	56	0.14367816091954025	0.14367816091954025	0.16091954022988506	0.16091954022988506	0.1781609195402299	0.21264367816091956
57	57	0.15300546448087432	0.1366120218579235	0.16939890710382516	0.15300546448087432	0.23497267759562843	0.15300546448087432
58	58	0.1827956989247312	0.16666666666666669	0.13440860215053765	0.15053763440860216	0.15053763440860216	0.21505376344086022
59	59	0.1696969696969697	0.15151515151515152	0.1696969696969697	0.15151515151515152	0.15151515151515152	0.20606060606060608
