0	0	0.20754716981132076	0.20754716981132076	0.18867924528301888	0.18867924528301888	0.20754716981132076
1	1	0.18518518518518517	0.18518518518518517	0.18518518518518517	0.2222222222222222	0.2222222222222222
2	2	0.21052631578947367	0.19298245614035087	0.17543859649122806	0.19298245614035087	0.22807017543859648
3	3	0.17543859649122806	0.19298245614035087	0.17543859649122806	0.17543859649122806	0.2807017543859649
4	4	0.18333333333333332	0.18333333333333332	0.18333333333333332	0.25	0.2
5	5	0.13953488372093023	0.1511627906976744	0.12790697674418605	0.27906976744186046	0.3023255813953488
6	6	0.13793103448275862	0.14942528735632185	0.22988505747126436	0.20689655172413793	0.27586206896551724
7	7	0.203125	0.21875	0.1875	0.171875	0.21875
8	8	0.14666666666666667	0.18666666666666668	0.13333333333333333	0.37333333333333335	0.16
9	9	0.19642857142857142	0.17857142857142858	0.19642857142857142	0.21428571428571427	0.21428571428571427
10	10	0.19672131147540983	0.16393442622950818	0.19672131147540983	0.18032786885245902	0.26229508196721313
11	11	0.18518518518518517	0.2037037037037037	0.18518518518518517	0.24074074074074073	0.18518518518518517
12	12	0.15625	0.1875	0.15625	0.21875	0.28125
13	13	0.22077922077922077	0.22077922077922077	0.14285714285714285	0.23376623376623376	0.18181818181818182
14	14	0.2	0.18181818181818182	0.18181818181818182	0.23636363636363636	0.2
15	15	0.2	0.16923076923076924	0.18461538461538463	0.16923076923076924	0.27692307692307694
16	16	0.1694915254237288	0.1864406779661017	0.1864406779661017	0.1694915254237288	0.288135593220339
17	17	0.21052631578947367	0.21052631578947367	0.17543859649122806	0.19298245614035087	0.21052631578947367
18	18	0.21428571428571427	0.23214285714285715	0.17857142857142858	0.19642857142857142	0.17857142857142858
19	19	0.18518518518518517	0.2222222222222222	0.2037037037037037	0.18518518518518517	0.2037037037037037
20	20	0.14705882352941177	0.14705882352941177	0.20588235294117646	0.25	0.25
21	21	0.18867924528301888	0.18867924528301888	0.18867924528301888	0.22641509433962265	0.20754716981132076
22	22	0.18032786885245902	0.19672131147540983	0.16393442622950818	0.2459016393442623	0.21311475409836064
23	23	0.15	0.125	0.1375	0.2875	0.3
24	24	0.18421052631578946	0.21052631578947367	0.17105263157894737	0.15789473684210525	0.27631578947368424
25	25	0.2037037037037037	0.18518518518518517	0.2037037037037037	0.18518518518518517	0.2222222222222222
26	26	0.17777777777777778	0.17777777777777778	0.2	0.24444444444444444	0.2
27	27	0.18333333333333332	0.18333333333333332	0.23333333333333334	0.2	0.2
28	28	0.1724137931034483	0.20689655172413793	0.1896551724137931	0.1724137931034483	0.25862068965517243
29	29	0.2	0.18333333333333332	0.21666666666666667	0.2	0.2
30	30	0.17543859649122806	0.21052631578947367	0.21052631578947367	0.17543859649122806	0.22807017543859648
31	31	0.23214285714285715	0.21428571428571427	0.17857142857142858	0.19642857142857142	0.17857142857142858
32	32	0.18032786885245902	0.19672131147540983	0.21311475409836064	0.16393442622950818	0.2459016393442623
33	33	0.13953488372093023	0.16279069767441862	0.22093023255813954	0.1744186046511628	0.3023255813953488
34	34	0.19047619047619047	0.20634920634920634	0.19047619047619047	0.1746031746031746	0.23809523809523808
35	35	0.17857142857142858	0.23214285714285715	0.21428571428571427	0.19642857142857142	0.17857142857142858
36	36	0.14102564102564102	0.15384615384615385	0.2948717948717949	0.21794871794871795	0.19230769230769232
37	37	0.14925373134328357	0.16417910447761194	0.19402985074626866	0.22388059701492538	0.26865671641791045
38	38	0.21153846153846154	0.21153846153846154	0.19230769230769232	0.19230769230769232	0.19230769230769232
39	39	0.17567567567567569	0.16216216216216217	0.13513513513513514	0.16216216216216217	0.36486486486486486
40	40	0.18333333333333332	0.2	0.18333333333333332	0.18333333333333332	0.25
41	41	0.18032786885245902	0.2459016393442623	0.18032786885245902	0.19672131147540983	0.19672131147540983
42	42	0.1791044776119403	0.22388059701492538	0.2835820895522388	0.14925373134328357	0.16417910447761194
43	43	0.24615384615384617	0.16923076923076924	0.18461538461538463	0.18461538461538463	0.2153846153846154
44	44	0.16176470588235295	0.17647058823529413	0.20588235294117646	0.20588235294117646	0.25
45	45	0.19230769230769232	0.19230769230769232	0.21153846153846154	0.19230769230769232	0.21153846153846154
46	46	0.21052631578947367	0.17543859649122806	0.21052631578947367	0.17543859649122806	0.22807017543859648
47	47	0.1791044776119403	0.14925373134328357	0.22388059701492538	0.2537313432835821	0.19402985074626866
48	48	0.171875	0.171875	0.21875	0.21875	0.21875
49	49	0.23076923076923078	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.19230769230769232
50	50	0.1504424778761062	0.1504424778761062	0.168141592920354	0.22123893805309736	0.30973451327433627
51	51	0.18867924528301888	0.22641509433962265	0.18867924528301888	0.18867924528301888	0.20754716981132076
52	52	0.2037037037037037	0.18518518518518517	0.18518518518518517	0.2037037037037037	0.2222222222222222
53	53	0.1746031746031746	0.2698412698412698	0.1746031746031746	0.15873015873015872	0.2222222222222222
54	54	0.22857142857142856	0.15714285714285714	0.18571428571428572	0.15714285714285714	0.2714285714285714
55	55	0.2391304347826087	0.13043478260869565	0.25	0.18478260869565216	0.1956521739130435
56	56	0.20689655172413793	0.1724137931034483	0.1724137931034483	0.1896551724137931	0.25862068965517243
57	57	0.18032786885245902	0.18032786885245902	0.21311475409836064	0.26229508196721313	0.16393442622950818
58	58	0.24193548387096775	0.16129032258064516	0.16129032258064516	0.1935483870967742	0.24193548387096775
59	59	0.2	0.2	0.2	0.18181818181818182	0.21818181818181817
60	60	0.16666666666666666	0.16666666666666666	0.21212121212121213	0.24242424242424243	0.21212121212121213
61	61	0.171875	0.1875	0.171875	0.21875	0.25
62	62	0.1746031746031746	0.1746031746031746	0.2222222222222222	0.1746031746031746	0.25396825396825395
63	63	0.19230769230769232	0.21153846153846154	0.19230769230769232	0.21153846153846154	0.19230769230769232
64	64	0.18518518518518517	0.2222222222222222	0.18518518518518517	0.18518518518518517	0.2222222222222222
65	65	0.21428571428571427	0.14285714285714285	0.21428571428571427	0.21428571428571427	0.21428571428571427
66	66	0.2037037037037037	0.2037037037037037	0.18518518518518517	0.2222222222222222	0.18518518518518517
67	67	0.21153846153846154	0.19230769230769232	0.19230769230769232	0.21153846153846154	0.19230769230769232
68	68	0.19230769230769232	0.19230769230769232	0.21153846153846154	0.19230769230769232	0.21153846153846154
